From,Edge,To
99735,82381,13608
95605,82382,80487
53120,82383,44852
57508,82384,88357
3297,82385,78689
27286,82386,28264
13086,82387,72114
77727,82388,54625
64854,82389,61910
25469,82390,29798
62853,82391,7941
57508,82392,4303
8763,82393,93112
5114,82394,50232
36421,82395,1086
73560,82396,86790
26245,82397,82990
67388,82398,6704
5726,82399,32927
23812,82400,62170
38903,82401,3057
90379,82402,50284
26797,82403,66786
59011,82404,59723
45127,82405,3731
23585,82406,36989
77026,82407,13746
33409,82408,54683
61150,82409,98987
45359,82410,12313
38072,82411,20623
7773,82412,71736
61968,82413,27298
92461,82414,10086
10357,82415,18445
32253,82416,35614
39019,82417,22162
28047,82418,7358
14834,82419,6336
837,82420,23884
7843,82421,90316
11107,82422,80246
30261,82423,95839
10427,82424,4051
93455,82425,97320
94145,82426,24174
79403,82427,17597
75667,82428,51609
89734,82429,87828
49038,82430,38913
26948,82431,91713
8988,82432,63707
18925,82433,5473
61652,82434,91358
34041,82435,43623
67416,82436,96717
91373,82437,40956
35821,82438,40477
35166,82439,16398
89436,82440,66295
90838,82441,5633
47191,82442,79101
2991,82443,50334
46905,82444,27466
89454,82445,89491
7477,82446,445
57249,82447,20385
46676,82448,42848
65708,82449,2341
5312,82450,42675
66967,82451,10305
5410,82452,51476
17562,82453,86133
20513,82454,5450
12134,82455,33087
33952,82456,26974
91007,82457,4368
83259,82458,76852
21266,82459,52878
15432,82460,23384
625,82461,78001
35167,82462,23537
96206,82463,4476
53099,82464,15812
61139,82465,60058
87130,82466,35764
70161,82467,840
24329,82468,15041
8280,82469,99192
59562,82470,62401
87897,82471,29131
34410,82472,6479
29462,82473,32669
30663,82474,11499
68160,82475,33677
96965,82476,67993
3229,82477,30126
94766,82478,18007
56835,82479,74278
99547,82480,93513
66201,82481,69626
90316,82482,83216
30598,82483,52619
91854,82484,69588
74048,82485,25048
27434,82486,68102
83548,82487,43998
87742,82488,80947
56048,82489,18360
55131,82490,6841
2622,82491,11079
58610,82492,53875
40089,82493,44037
11356,82494,50336
30881,82495,32989
93005,82496,94160
3842,82497,28373
57895,82498,43760
90324,82499,90310
57388,82500,66868
6056,82501,96595
95366,82502,11804
92904,82503,3800
39775,82504,44613
86814,82505,82256
25770,82506,24950
69797,82507,94303
88367,82508,76447
63879,82509,12554
6039,82510,66958
64471,82511,61998
51696,82512,85745
33822,82513,17953
60788,82514,68287
43404,82515,30309
3282,82516,7767
17200,82517,8614
38403,82518,70183
44346,82519,78271
42022,82520,30418
55218,82521,59148
14664,82522,90693
42855,82523,13114
60661,82524,71282
31045,82525,71980
36833,82526,32571
25449,82527,15515
83204,82528,56292
60863,82529,31113
84801,82530,47786
18873,82531,22566
24244,82532,61516
63035,82533,57305
37944,82534,36161
93822,82535,6942
11660,82536,58406
56978,82537,41293
3797,82538,38222
65426,82539,52566
51524,82540,41699
84501,82541,35799
5481,82542,64250
79077,82543,36075
70694,82544,87801
6433,82545,87605
58123,82546,57197
64547,82547,61522
12270,82548,77051
97245,82549,17434
40836,82550,70908
83355,82551,38297
89901,82552,10647
22653,82553,85862
90177,82554,56095
97665,82555,79184
52793,82556,51334
14273,82557,797
40897,82558,21364
63555,82559,1294
22908,82560,19853
74542,82561,66245
41956,82562,75041
60714,82563,78191
72542,82564,30840
22992,82565,84559
20418,82566,31601
98178,82567,22480
73793,82568,38797
68032,82569,21899
28017,82570,37929
32365,82571,4479
66887,82572,51619
70678,82573,48109
42239,82574,24567
82987,82575,66659
45440,82576,9160
96931,82577,26437
13707,82578,75456
28773,82579,82049
77773,82580,42049
33257,82581,9370
95307,82582,5018
56275,82583,96232
35150,82584,76286
70188,82585,86012
4643,82586,83289
17793,82587,31727
13848,82588,71949
34087,82589,6413
32261,82590,68432
5720,82591,55633
38082,82592,32357
88167,82593,58127
97017,82594,39613
59102,82595,19030
89846,82596,10713
43423,82597,94337
93525,82598,244
52729,82599,15624
78104,82600,61589
99586,82601,17772
12107,82602,14754
96302,82603,26064
3899,82604,94031
6358,82605,64330
20242,82606,89984
30789,82607,874
64723,82608,42991
96358,82609,62026
19107,82610,72270
36715,82611,84134
50191,82612,21667
36064,82613,19316
38617,82614,10074
7312,82615,21125
30208,82616,23219
61024,82617,72068
83254,82618,72321
11969,82619,92484
96367,82620,30709
21217,82621,46157
3843,82622,11011
75464,82623,8302
73648,82624,58751
32236,82625,47928
41254,82626,7393
51531,82627,79863
46060,82628,69179
6538,82629,37549
14017,82630,35938
36317,82631,51369
24680,82632,31511
14966,82633,49368
17671,82634,79922
52089,82635,18190
88893,82636,27626
41316,82637,59781
60868,82638,56873
18407,82639,40265
51171,82640,20465
19684,82641,38012
92077,82642,42642
77955,82643,57295
31745,82644,97064
57221,82645,81736
14259,82646,46813
75290,82647,90675
17229,82648,66392
46116,82649,9494
55343,82650,23261
98008,82651,21075
94772,82652,39149
86542,82653,43090
34109,82654,64263
17544,82655,92975
35208,82656,56836
85473,82657,63477
52928,82658,93947
80166,82659,66946
60480,82660,55183
32694,82661,91962
70340,82662,47553
95253,82663,448
88594,82664,99657
24293,82665,78147
34816,82666,60720
52352,82667,95827
44192,82668,1309
70337,82669,78459
45014,82670,88381
50512,82671,76099
96598,82672,25906
67267,82673,38714
98160,82674,84460
56100,82675,74935
22485,82676,57394
35822,82677,16101
91496,82678,62284
96677,82679,23655
45221,82680,849
20418,82681,78226
72124,82682,80190
84471,82683,7535
43417,82684,38665
18196,82685,7739
60258,82686,42468
69613,82687,74805
10726,82688,22910
64432,82689,68243
63754,82690,35977
61274,82691,33486
45690,82692,30899
8372,82693,72818
46573,82694,76041
30264,82695,67999
52431,82696,5893
76688,82697,89480
78518,82698,48604
62082,82699,95451
16822,82700,21309
78202,82701,35457
84232,82702,20236
36410,82703,55926
94817,82704,14207
8916,82705,67030
58225,82706,22350
76413,82707,8920
18811,82708,89331
46262,82709,68759
52088,82710,15993
40400,82711,27834
54585,82712,63288
44900,82713,15118
2996,82714,85390
46860,82715,9435
71100,82716,7518
7160,82717,68794
66700,82718,76002
29194,82719,65045
37947,82720,22235
15421,82721,32477
7874,82722,36011
69645,82723,89754
73921,82724,48074
95747,82725,41064
53798,82726,50060
4110,82727,57595
5387,82728,15386
47672,82729,41200
85356,82730,61637
8078,82731,73573
57859,82732,97464
47307,82733,76781
76320,82734,20629
25502,82735,55884
95258,82736,65983
75203,82737,38088
8309,82738,30866
37942,82739,36320
16756,82740,33445
45132,82741,91002
71359,82742,59682
28722,82743,75879
44718,82744,75109
78481,82745,47142
24991,82746,60553
99329,82747,28719
6754,82748,71963
31444,82749,51576
52307,82750,87731
19781,82751,33167
72772,82752,56375
9611,82753,35379
64369,82754,73670
62130,82755,66368
11804,82756,73409
78539,82757,80007
97408,82758,90140
34461,82759,92350
35805,82760,34089
70207,82761,26049
71580,82762,52054
42340,82763,60811
68401,82764,53727
12475,82765,552
95626,82766,47600
41650,82767,60978
97698,82768,49088
36039,82769,12023
70526,82770,61478
71420,82771,20709
98789,82772,59023
89045,82773,91719
26011,82774,29772
44619,82775,48522
37017,82776,59779
40500,82777,84943
24329,82778,22591
49632,82779,68231
11471,82780,58731
37738,82781,49754
75240,82782,15163
80125,82783,10511
14704,82784,35693
86144,82785,97959
43847,82786,4992
93623,82787,84285
10951,82788,77249
12404,82789,7754
73435,82790,57428
40742,82791,54458
37501,82792,44511
2834,82793,89819
67821,82794,41012
83748,82795,15142
21383,82796,75003
58881,82797,68502
38803,82798,35089
93284,82799,20308
24436,82800,67233
53335,82801,18751
41293,82802,25410
16705,82803,77845
95069,82804,28125
12670,82805,7564
25607,82806,18787
72340,82807,45462
20136,82808,88767
76415,82809,84635
38993,82810,22359
73445,82811,17779
82085,82812,5540
31622,82813,23071
89783,82814,35521
55555,82815,54804
21146,82816,34491
83082,82817,73338
56343,82818,4690
89188,82819,49755
34515,82820,40764
246,82821,1012
64338,82822,47939
83265,82823,33566
35621,82824,15309
13298,82825,78409
25814,82826,22282
32755,82827,539
58324,82828,21374
31914,82829,20469
73689,82830,51486
56810,82831,50558
54342,82832,15839
47427,82833,75319
2186,82834,26480
19899,82835,10349
40584,82836,10956
49420,82837,93453
23764,82838,8102
55300,82839,98507
39807,82840,83658
58068,82841,95367
50333,82842,81005
23386,82843,28432
97983,82844,38399
27761,82845,77175
65996,82846,50639
90957,82847,10357
1248,82848,29544
88034,82849,20786
80572,82850,27328
61461,82851,72107
28211,82852,4227
87017,82853,12748
51155,82854,89865
85419,82855,38398
21904,82856,75017
87626,82857,8896
7696,82858,8392
9412,82859,98835
77146,82860,87403
41731,82861,6239
5075,82862,57210
32793,82863,6359
13688,82864,27609
43766,82865,98520
54517,82866,35699
13538,82867,50357
49540,82868,43740
12376,82869,49315
37228,82870,26575
77068,82871,22034
37801,82872,55919
41651,82873,928
33282,82874,24089
11296,82875,64594
13558,82876,76112
63868,82877,31431
73899,82878,79430
41452,82879,61859
51744,82880,72850
90005,82881,7355
56117,82882,67824
10960,82883,87377
71465,82884,66860
5702,82885,15661
1620,82886,8375
38636,82887,92322
63971,82888,71476
42932,82889,3065
94022,82890,71599
89905,82891,35801
61808,82892,20921
77596,82893,49772
36782,82894,42046
35400,82895,96035
517,82896,47312
58995,82897,22223
96978,82898,14564
73761,82899,77218
64385,82900,11889
19030,82901,60317
97103,82902,27014
21802,82903,35280
70567,82904,76483
65718,82905,73556
19736,82906,86510
70729,82907,53212
24919,82908,44636
93817,82909,29502
66924,82910,96774
57394,82911,73692
19362,82912,92107
42577,82913,85776
64157,82914,27438
38407,82915,85968
74838,82916,1142
55373,82917,94860
17397,82918,57584
32122,82919,8082
38453,82920,26832
8266,82921,70451
90827,82922,33902
47812,82923,44359
64600,82924,35950
59190,82925,66245
95033,82926,97968
59152,82927,62902
65673,82928,7374
65086,82929,38096
97432,82930,64320
79037,82931,50613
27131,82932,13507
15690,82933,66756
41257,82934,52401
4410,82935,59283
35099,82936,58908
39305,82937,88532
74020,82938,67140
30453,82939,25582
86676,82940,81157
57299,82941,12636
35570,82942,93507
13284,82943,58058
92297,82944,62067
73657,82945,78543
14943,82946,14629
86139,82947,72759
58297,82948,1046
76003,82949,11925
59897,82950,70040
70646,82951,45977
33459,82952,48962
26783,82953,9808
9001,82954,8376
53734,82955,26506
39439,82956,46764
35540,82957,80693
86399,82958,94992
93471,82959,2408
5805,82960,82857
57474,82961,657
11699,82962,76011
57286,82963,49422
82979,82964,28704
94001,82965,61981
96997,82966,38987
60364,82967,34713
4746,82968,30394
7552,82969,58926
50851,82970,68438
37037,82971,91252
35438,82972,63542
71278,82973,60442
44580,82974,84685
5166,82975,77935
93805,82976,86332
5598,82977,50211
21871,82978,93397
20564,82979,29021
48147,82980,82433
84965,82981,16122
76948,82982,19459
22050,82983,15201
5566,82984,14291
8403,82985,70051
96341,82986,31076
14605,82987,51164
84289,82988,74746
31280,82989,80597
98009,82990,15038
88046,82991,45476
12236,82992,28946
90428,82993,93056
32296,82994,26707
18697,82995,35725
19045,82996,92814
28193,82997,66684
47811,82998,75239
50941,82999,24740
39996,83000,97437
21526,83001,90108
69340,83002,52793
84959,83003,31811
70348,83004,43017
94178,83005,90325
42065,83006,93930
44789,83007,34596
83217,83008,16056
55187,83009,5844
29248,83010,11363
91464,83011,74118
99477,83012,12498
92834,83013,59658
89215,83014,80988
3074,83015,59341
46563,83016,42733
17309,83017,52957
879,83018,59660
63507,83019,85862
33504,83020,97099
53530,83021,9992
95820,83022,68804
63145,83023,54484
58239,83024,66467
33467,83025,27081
72187,83026,81256
89992,83027,58267
7416,83028,63586
97402,83029,6200
43398,83030,28960
26791,83031,31671
99962,83032,92122
71139,83033,59366
15940,83034,46977
38389,83035,36631
22361,83036,7863
34216,83037,46804
76129,83038,96835
2341,83039,74579
59802,83040,30330
53559,83041,22217
98670,83042,46542
43731,83043,70190
17972,83044,32603
11302,83045,78976
96084,83046,59383
96289,83047,93132
2637,83048,34017
32319,83049,3990
6993,83050,49949
70218,83051,18297
87819,83052,56257
8955,83053,41938
92827,83054,15173
74745,83055,45889
69168,83056,9513
31606,83057,4257
58214,83058,49050
50180,83059,42337
30209,83060,94560
80237,83061,44651
96683,83062,3424
16816,83063,20826
82364,83064,54949
52543,83065,9168
86993,83066,34761
95253,83067,80431
18208,83068,92026
53325,83069,58213
13609,83070,69625
36784,83071,24890
75699,83072,448
85350,83073,7146
92911,83074,89007
58825,83075,51604
28408,83076,65413
79104,83077,18035
75751,83078,20074
99688,83079,48275
49469,83080,26473
48708,83081,23640
47426,83082,73221
65165,83083,8523
78640,83084,39481
49186,83085,95023
30284,83086,76500
76597,83087,13682
59113,83088,19633
12998,83089,47691
88487,83090,17059
92891,83091,44639
76128,83092,10914
42558,83093,55478
86527,83094,30280
14534,83095,95084
82071,83096,49838
32877,83097,56892
33313,83098,89701
41088,83099,87259
81995,83100,64043
79359,83101,15112
37292,83102,63374
12906,83103,36094
56147,83104,53190
65954,83105,74524
35394,83106,36381
45767,83107,49645
10710,83108,99249
60949,83109,26052
65333,83110,29168
81179,83111,3778
81977,83112,16378
74833,83113,23015
22572,83114,89020
34447,83115,76238
86364,83116,26752
98381,83117,5558
94346,83118,54854
37153,83119,26077
23711,83120,39599
68269,83121,76030
81741,83122,85451
79910,83123,95712
66749,83124,90422
92632,83125,69126
20765,83126,29399
24437,83127,73762
70711,83128,90286
55637,83129,62660
42430,83130,609
54137,83131,48879
8507,83132,48295
73752,83133,46847
7466,83134,90682
48414,83135,9636
40300,83136,43613
77100,83137,66896
71918,83138,4072
58624,83139,11775
79851,83140,38225
44095,83141,20977
95895,83142,3595
22931,83143,77492
89321,83144,14384
91953,83145,45909
84476,83146,76965
96939,83147,58171
26673,83148,6727
12228,83149,20045
12091,83150,21729
41171,83151,52467
2430,83152,54828
73598,83153,87683
92438,83154,88480
62503,83155,62519
58598,83156,58104
75610,83157,76728
10022,83158,66015
86551,83159,79862
4135,83160,79501
56896,83161,66098
48813,83162,10671
11547,83163,80731
46652,83164,76899
37516,83165,16338
93724,83166,10536
21872,83167,16417
59910,83168,86386
26755,83169,85620
16798,83170,53938
11771,83171,64574
3827,83172,6661
64377,83173,41899
85311,83174,65455
45587,83175,27134
3504,83176,10812
81211,83177,93030
14079,83178,21043
56560,83179,48526
15406,83180,77468
18399,83181,77578
88667,83182,14553
65062,83183,81356
70645,83184,68038
16600,83185,32275
9562,83186,77623
41902,83187,82507
45050,83188,99283
46547,83189,71946
64890,83190,84647
31772,83191,20154
77886,83192,92453
75629,83193,74763
2415,83194,95192
72623,83195,10428
60938,83196,41762
65178,83197,26058
88791,83198,15520
90793,83199,99954
46724,83200,31094
73919,83201,83849
65232,83202,70565
24628,83203,75587
52068,83204,43661
88480,83205,36441
50768,83206,77048
37316,83207,65644
5516,83208,42603
35187,83209,69033
26205,83210,7502
75812,83211,72174
89903,83212,68733
76956,83213,88773
16452,83214,4592
7345,83215,87229
25988,83216,17081
30330,83217,75715
26996,83218,3691
87236,83219,321
91308,83220,68361
24228,83221,67186
